latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),us_aqi (USAQI),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2026-07-01T10:30,257.0,436,58.8,545.0,18.7,24.8,383.0,2.00

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2025-07-28T14:00,73.1,62.9,420.0,7.9,41.9,21.0,3.05
2025-07-28T15:00,75.7,66.1,417.0,11.2,40.6,19.0,2.45
2025-07-28T16:00,76.4,68.7,416.0,16.7,39.1,17.0,1.20
2025-07-28T17:00,85.2,80.3,426.0,18.5,38.1,10.0,0.45
2025-07-28T18:00,82.7,79.2,462.0,31.2,40.7,8.0,0.05
2025-07-28T19:00,87.1,84.8,509.0,48.4,44.1,6.0,0.00
2025-07-28T20:00,92.7,90.6,535.0,60.1,45.3,4.0,0.00
2025-07-28T21:00,95.0,92.9,517.0,60.9,42.4,5.0,0.00
2025-07-28T22:00,94.3,91.0,478.0,56.0,37.3,6.0,0.00
2025-07-28T23:00,90.8,87.3,451.0,51.0,32.9,7.0,0.00
2025-07-29T00:00,84.1,81.7,452.0,47.6,30.2,6.0,0.00
2025-07-29T01:00,81.3,79.4,464.0,44.1,28.2,4.0,0.00
2025-07-29T02:00,79.9,78.2,475.0,41.0,26.7,3.0,0.00
2025-07-29T03:00,73.8,72.2,478.0,38.3,25.5,2.0,0.00
2025-07-29T04:00,65.7,64.5,479.0,36.0,24.8,2.0,0.00
2025-07-29T05:00,90.1,88.7,484.0,48.4,30.8,2.0,0.00
